../Data/synth_sets/synth_set_76_Fahrrad_trip_lengths.csv: C 3.0825 26.6081 -676.677 0.0535434 0
../Data/synth_sets/synth_set_77_Fahrrad_trip_lengths.csv: C 3.10419 26.6035 -878.706 0.0475049 6.2718e-38
../Data/synth_sets/synth_set_78_Fahrrad_trip_lengths.csv: C 3.27669 27.2099 -752.658 0.0467301 1.02504e-36
../Data/synth_sets/synth_set_79_Fahrrad_trip_lengths.csv: C 3.35277 30.2222 -628.526 0.0432171 1.82804e-31
../Data/synth_sets/synth_set_80_Fahrrad_trip_lengths.csv: C 2.93539 27.9227 -715.776 0.040869 3.49267e-28
../Data/synth_sets/synth_set_81_Fahrrad_trip_lengths.csv: C 3.10507 28.1801 -581.912 0.0389167 1.35461e-25
../Data/synth_sets/synth_set_82_Fahrrad_trip_lengths.csv: C 3.22381 26.5527 -770.2 0.0285293 5.95292e-14
../Data/synth_sets/synth_set_83_Fahrrad_trip_lengths.csv: C 3.30341 26.8065 -676.58 0.035949 6.66995e-22
../Data/synth_sets/synth_set_84_Fahrrad_trip_lengths.csv: C 3.05901 26.7062 -740.847 0.0389537 1.21331e-25
../Data/synth_sets/synth_set_85_Fahrrad_trip_lengths.csv: C 3.40265 26.5078 -855.025 0.0273185 7.91574e-13
../Data/synth_sets/synth_set_86_Fahrrad_trip_lengths.csv: C 3.43791 26.4693 -683.106 0.0299323 2.57979e-15
../Data/synth_sets/synth_set_87_Fahrrad_trip_lengths.csv: C 3.17391 26.8419 -770.846 0.0366288 1.00964e-22
../Data/synth_sets/synth_set_88_Fahrrad_trip_lengths.csv: C 3.34542 27.0828 -766.814 0.045261 1.80574e-34
../Data/synth_sets/synth_set_89_Fahrrad_trip_lengths.csv: C 3.01892 25.48 -979.448 0.0478834 1.57495e-38
../Data/synth_sets/synth_set_90_Fahrrad_trip_lengths.csv: C 3.0842 37.9187 -424.944 0.0416931 2.58535e-29
../Data/synth_sets/synth_set_91_Fahrrad_trip_lengths.csv: C 3.22567 26.5909 -880.278 0.0251103 6.64441e-11
../Data/synth_sets/synth_set_92_Fahrrad_trip_lengths.csv: C 3.30842 27.049 -755.492 0.0482391 4.25707e-39
../Data/synth_sets/synth_set_93_Fahrrad_trip_lengths.csv: C 3.06907 26.4718 -733.877 0.0366219 1.02955e-22
../Data/synth_sets/synth_set_94_Fahrrad_trip_lengths.csv: C 2.94823 26.7433 -781.071 0.0287126 3.98442e-14
../Data/synth_sets/synth_set_95_Fahrrad_trip_lengths.csv: C 3.03674 34.0873 -512.718 0.044128 8.70369e-33
../Data/synth_sets/synth_set_96_Fahrrad_trip_lengths.csv: C 3.12546 26.9308 -765.865 0.0459912 1.41036e-35
../Data/synth_sets/synth_set_97_Fahrrad_trip_lengths.csv: C 3.26462 26.6959 -672.293 0.0528214 0
../Data/synth_sets/synth_set_98_Fahrrad_trip_lengths.csv: C 3.28112 29.6663 -560.522 0.0554189 0
../Data/synth_sets/synth_set_99_Fahrrad_trip_lengths.csv: C 3.28314 27.0076 -660.546 0.042651 1.17438e-30
../Data/synth_sets/synth_set_100_Fahrrad_trip_lengths.csv: C 3.06361 26.649 -804.533 0.0315094 6.32739e-17
