"x.values" "ccdf"
"312" 31.2 0.102762282411452
"313" 31.3 0.102762282411452
"314" 31.4 0.101283688419921
"315" 31.5 0.101283688419921
"316" 31.6 0.101283688419921
"317" 31.7 0.101283688419921
"318" 31.8 0.101283688419921
"319" 31.9 0.101283688419921
"320" 32 0.101283688419921
"321" 32.1 0.101283688419921
"322" 32.2 0.101283688419921
"323" 32.3 0.100275556152967
"324" 32.4 0.100275556152967
"325" 32.5 0.100241951744069
"326" 32.6 0.100241951744069
"327" 32.7 0.100241951744069
"328" 32.8 0.100241951744069
"329" 32.9 0.100241951744069
"330" 33 0.10020834733517
"331" 33.1 0.10020834733517
"332" 33.2 0.10020834733517
"333" 33.3 0.0908999260703004
"334" 33.4 0.0908999260703004
"335" 33.5 0.0908999260703004
"336" 33.6 0.0907991128436051
"337" 33.7 0.0907991128436051
"338" 33.8 0.0907655084347067
"339" 33.9 0.0907655084347067
"340" 34 0.0907655084347067
"341" 34.1 0.0907655084347067
"342" 34.2 0.0907655084347067
"343" 34.3 0.0894213320787688
"344" 34.4 0.0894213320787688
"345" 34.5 0.0894213320787688
"346" 34.6 0.0894213320787688
"347" 34.7 0.0893877276698702
"348" 34.8 0.0893877276698702
"349" 34.9 0.0893541232609718
"350" 35 0.0893541232609718
"351" 35.1 0.0893541232609718
"352" 35.2 0.0886484306741044
"353" 35.3 0.0886484306741044
"354" 35.4 0.0886484306741044
"355" 35.5 0.0886484306741044
"356" 35.6 0.0886484306741044
"357" 35.7 0.0886484306741044
"358" 35.8 0.0886484306741044
"359" 35.9 0.0886484306741044
"360" 36 0.0886484306741044
"361" 36.1 0.087035419046979
"362" 36.2 0.087035419046979
"363" 36.3 0.087035419046979
"364" 36.4 0.0870018146380805
"365" 36.5 0.0870018146380805
"366" 36.6 0.0870018146380805
"367" 36.7 0.0870018146380805
"368" 36.8 0.0870018146380805
"369" 36.9 0.0870018146380805
"370" 37 0.0870018146380805
"371" 37.1 0.0864305396868069
"372" 37.2 0.0864305396868069
"373" 37.3 0.0864305396868069
"374" 37.4 0.0864305396868069
"375" 37.5 0.0864305396868069
"376" 37.6 0.08636333086901
"377" 37.7 0.08636333086901
"378" 37.8 0.08636333086901
"379" 37.9 0.08636333086901
"380" 38 0.0765172390617649
"381" 38.1 0.0765172390617649
"382" 38.2 0.0765172390617649
"383" 38.3 0.0765172390617649
"384" 38.4 0.0765172390617649
"385" 38.5 0.0765172390617649
"386" 38.6 0.0765172390617649
"387" 38.7 0.0765172390617649
"388" 38.8 0.0765172390617649
"389" 38.9 0.0765172390617649
"390" 39 0.075845150883796
"391" 39.1 0.075845150883796
"392" 39.2 0.075845150883796
"393" 39.3 0.075845150883796
"394" 39.4 0.075845150883796
"395" 39.5 0.075845150883796
"396" 39.6 0.075845150883796
"397" 39.7 0.075845150883796
"398" 39.8 0.075845150883796
"399" 39.9 0.075845150883796
"400" 40 0.0750050406613347
"401" 40.1 0.0750050406613347
"402" 40.2 0.0750050406613347
"403" 40.3 0.0750050406613347
"404" 40.4 0.0749714362524363
"405" 40.5 0.0749714362524363
"406" 40.6 0.0749714362524363
"407" 40.7 0.0749714362524363
"408" 40.8 0.0749714362524363
"409" 40.9 0.0740305128032798
"410" 41 0.0740305128032798
"411" 41.1 0.0740305128032798
"412" 41.2 0.0740305128032798
"413" 41.3 0.0740305128032798
"414" 41.4 0.0740305128032798
"415" 41.5 0.0740305128032798
"416" 41.6 0.0740305128032798
"417" 41.7 0.0740305128032798
"418" 41.8 0.0736944687142953
"419" 41.9 0.0736944687142953
"420" 42 0.0736272598964984
"421" 42.1 0.0736272598964984
"422" 42.2 0.0736272598964984
"423" 42.3 0.0735600510787016
"424" 42.4 0.0735600510787016
"425" 42.5 0.0735600510787016
"426" 42.6 0.0735600510787016
"427" 42.7 0.0735600510787016
"428" 42.8 0.0685193897439345
"429" 42.9 0.0685193897439345
"430" 43 0.0685193897439345
"431" 43.1 0.0685193897439345
"432" 43.2 0.0685193897439345
"433" 43.3 0.0683513676994422
"434" 43.4 0.0683513676994422
"435" 43.5 0.0683513676994422
"436" 43.6 0.0683513676994422
"437" 43.7 0.0683513676994422
"438" 43.8 0.0680825324282546
"439" 43.9 0.0680825324282546
"440" 44 0.0680825324282546
"441" 44.1 0.0680825324282546
"442" 44.2 0.0680825324282546
"443" 44.3 0.0680825324282546
"444" 44.4 0.0680825324282546
"445" 44.5 0.0680825324282546
"446" 44.6 0.0680825324282546
"447" 44.7 0.0676792795214732
"448" 44.8 0.0676792795214732
"449" 44.9 0.0675784662947779
"450" 45 0.0675784662947779
"451" 45.1 0.0675784662947779
"452" 45.2 0.0675784662947779
"453" 45.3 0.0675784662947779
"454" 45.4 0.0675784662947779
"455" 45.5 0.0675784662947779
"456" 45.6 0.0664359163922307
"457" 45.7 0.0664359163922307
"458" 45.8 0.0664359163922307
"459" 45.9 0.0664359163922307
"460" 46 0.0664359163922307
"461" 46.1 0.0664359163922307
"462" 46.2 0.0664359163922307
"463" 46.3 0.0664359163922307
"464" 46.4 0.0664359163922307
"465" 46.5 0.0664359163922307
"466" 46.6 0.0660998723032462
"467" 46.7 0.0660998723032462
"468" 46.8 0.0660998723032462
"469" 46.9 0.0660998723032462
"470" 47 0.0660998723032462
"471" 47.1 0.0660326634854493
"472" 47.2 0.0660326634854493
"473" 47.3 0.0660326634854493
"474" 47.4 0.0660326634854493
"475" 47.5 0.058505275892197
"476" 47.6 0.058505275892197
"477" 47.7 0.058505275892197
"478" 47.8 0.058505275892197
"479" 47.9 0.058505275892197
"480" 48 0.058505275892197
"481" 48.1 0.058505275892197
"482" 48.2 0.058505275892197
"483" 48.3 0.058505275892197
"484" 48.4 0.058505275892197
"485" 48.5 0.0581356273943141
"486" 48.6 0.0581356273943141
"487" 48.7 0.0581356273943141
"488" 48.8 0.0581356273943141
"489" 48.9 0.0581356273943141
"490" 49 0.0581356273943141
"491" 49.1 0.0581356273943141
"492" 49.2 0.0581356273943141
"493" 49.3 0.0581356273943141
"494" 49.4 0.0581356273943141
"495" 49.5 0.0576315612608375
"496" 49.6 0.0576315612608375
"497" 49.7 0.0576315612608375
"498" 49.8 0.0576315612608375
"499" 49.9 0.057597956851939
"500" 50 0.057597956851939
"501" 50.1 0.057597956851939
"502" 50.2 0.057597956851939
"503" 50.3 0.057597956851939
"504" 50.4 0.0574971436252436
"505" 50.5 0.0574971436252436
"506" 50.6 0.0574971436252436
"507" 50.7 0.0574971436252436
"508" 50.8 0.0574971436252436
"509" 50.9 0.0574971436252436
"510" 51 0.0574971436252436
"511" 51.1 0.0574971436252436
"512" 51.2 0.0574971436252436
"513" 51.3 0.056993077491767
"514" 51.4 0.056993077491767
"515" 51.5 0.056993077491767
"516" 51.6 0.056993077491767
"517" 51.7 0.056993077491767
"518" 51.8 0.056993077491767
"519" 51.9 0.056993077491767
"520" 52 0.0568586598561731
"521" 52.1 0.0568586598561731
"522" 52.2 0.0568586598561731
"523" 52.3 0.0552456482290477
"524" 52.4 0.0552456482290477
"525" 52.5 0.0552456482290477
"526" 52.6 0.0552456482290477
"527" 52.7 0.0552456482290477
"528" 52.8 0.0552456482290477
"529" 52.9 0.0552456482290477
"530" 53 0.0552456482290477
"531" 53.1 0.0552456482290477
"532" 53.2 0.0552456482290477
"533" 53.3 0.0548423953222663
"534" 53.4 0.0548423953222663
"535" 53.5 0.0548423953222663
"536" 53.6 0.0548423953222663
"537" 53.7 0.0548423953222663
"538" 53.8 0.0548423953222663
"539" 53.9 0.0548423953222663
"540" 54 0.0548423953222663
"541" 54.1 0.0548423953222663
"542" 54.2 0.0545399556421803
"543" 54.3 0.0545399556421803
"544" 54.4 0.0545399556421803
"545" 54.5 0.0545399556421803
"546" 54.6 0.0545063512332818
"547" 54.7 0.0545063512332818
"548" 54.8 0.0545063512332818
"549" 54.9 0.0545063512332818
"550" 55 0.0545063512332818
"551" 55.1 0.0543047247798911
"552" 55.2 0.0543047247798911
"553" 55.3 0.0543047247798911
"554" 55.4 0.0543047247798911
"555" 55.5 0.0543047247798911
"556" 55.6 0.0543047247798911
"557" 55.7 0.0543047247798911
"558" 55.8 0.0543047247798911
"559" 55.9 0.0543047247798911
"560" 56 0.0543047247798911
"561" 56.1 0.0542375159620943
"562" 56.2 0.0542375159620943
"563" 56.3 0.0542375159620943
"564" 56.4 0.0542375159620943
"565" 56.5 0.0542375159620943
"566" 56.6 0.0542375159620943
"567" 56.7 0.0542375159620943
"568" 56.8 0.0542375159620943
"569" 56.9 0.0542375159620943
"570" 57 0.0496001075341085
"571" 57.1 0.0496001075341085
"572" 57.2 0.0496001075341085
"573" 57.3 0.0496001075341085
"574" 57.4 0.0496001075341085
"575" 57.5 0.0496001075341085
"576" 57.6 0.0496001075341085
"577" 57.7 0.0496001075341085
"578" 57.8 0.0496001075341085
"579" 57.9 0.0496001075341085
"580" 58 0.0493984810807178
"581" 58.1 0.0493984810807178
"582" 58.2 0.0493984810807178
"583" 58.3 0.0493984810807178
"584" 58.4 0.0493984810807178
"585" 58.5 0.0493648766718193
"586" 58.6 0.0493312722629209
"587" 58.7 0.0493312722629209
"588" 58.8 0.0493312722629209
"589" 58.9 0.0493312722629209
"590" 59 0.0487936017205457
"591" 59.1 0.0487936017205457
"592" 59.2 0.0487936017205457
"593" 59.3 0.0487936017205457
"594" 59.4 0.0487936017205457
"595" 59.5 0.0487936017205457
"596" 59.6 0.0487936017205457
"597" 59.7 0.0487936017205457
"598" 59.8 0.0487936017205457
"599" 59.9 0.0484239532226628
"600" 60 0.0484239532226628
"601" 60.1 0.0484239532226628
"602" 60.2 0.0484239532226628
"603" 60.3 0.0484239532226628
"604" 60.4 0.0484239532226628
"605" 60.5 0.0484239532226628
"606" 60.6 0.0484239532226628
"607" 60.7 0.0484239532226628
"608" 60.8 0.0475502385913031
"609" 60.9 0.0475502385913031
"610" 61 0.0475502385913031
"611" 61.1 0.0475502385913031
"612" 61.2 0.0475502385913031
"613" 61.3 0.0475502385913031
"614" 61.4 0.0475502385913031
"615" 61.5 0.0475502385913031
"616" 61.6 0.0475502385913031
"617" 61.7 0.0475502385913031
"618" 61.8 0.0458028093285839
"619" 61.9 0.0458028093285839
"620" 62 0.0458028093285839
"621" 62.1 0.0458028093285839
"622" 62.2 0.0458028093285839
"623" 62.3 0.0458028093285839
"624" 62.4 0.0458028093285839
"625" 62.5 0.0458028093285839
"626" 62.6 0.0458028093285839
"627" 62.7 0.0458028093285839
"628" 62.8 0.0455675784662948
"629" 62.9 0.0455675784662948
"630" 63 0.0455675784662948
"631" 63.1 0.0455675784662948
"632" 63.2 0.0455675784662948
"633" 63.3 0.0455675784662948
"634" 63.4 0.0455675784662948
"635" 63.5 0.0455675784662948
"636" 63.6 0.0455675784662948
"637" 63.7 0.0455339740573963
"638" 63.8 0.0455339740573963
"639" 63.9 0.0455339740573963
"640" 64 0.0455339740573963
"641" 64.1 0.0455339740573963
"642" 64.2 0.0455339740573963
"643" 64.3 0.0455339740573963
"644" 64.4 0.0455339740573963
"645" 64.5 0.0455339740573963
"646" 64.6 0.0452651387862087
"647" 64.7 0.0452651387862087
"648" 64.8 0.0452651387862087
"649" 64.9 0.0452651387862087
"650" 65 0.0452651387862087
"651" 65.1 0.0452651387862087
"652" 65.2 0.0452651387862087
"653" 65.3 0.0452651387862087
"654" 65.4 0.0452651387862087
"655" 65.5 0.0452651387862087
"656" 65.6 0.0452315343773103
"657" 65.7 0.0452315343773103
"658" 65.8 0.0452315343773103
"659" 65.9 0.0452315343773103
"660" 66 0.0452315343773103
"661" 66.1 0.0452315343773103
"662" 66.2 0.0452315343773103
"663" 66.3 0.0452315343773103
"664" 66.4 0.0452315343773103
"665" 66.5 0.0418710934874655
"666" 66.6 0.0418710934874655
"667" 66.7 0.0418710934874655
"668" 66.8 0.0418710934874655
"669" 66.9 0.0418374890785671
"670" 67 0.0418374890785671
"671" 67.1 0.0418374890785671
"672" 67.2 0.0418374890785671
"673" 67.3 0.0418374890785671
"674" 67.4 0.0418374890785671
"675" 67.5 0.0417366758518718
"676" 67.6 0.0417366758518718
"677" 67.7 0.0417366758518718
"678" 67.8 0.0417366758518718
"679" 67.9 0.0417366758518718
"680" 68 0.0417366758518718
"681" 68.1 0.0417366758518718
"682" 68.2 0.0417366758518718
"683" 68.3 0.0417366758518718
"684" 68.4 0.0417366758518718
"685" 68.5 0.0413670273539889
"686" 68.6 0.0413670273539889
"687" 68.7 0.0413670273539889
"688" 68.8 0.0413670273539889
"689" 68.9 0.0413670273539889
"690" 69 0.0413670273539889
"691" 69.1 0.0413670273539889
"692" 69.2 0.0413670273539889
"693" 69.3 0.0413670273539889
"694" 69.4 0.0413670273539889
"695" 69.5 0.0413670273539889
"696" 69.6 0.0413670273539889
"697" 69.7 0.0413670273539889
"698" 69.8 0.0413670273539889
"699" 69.9 0.0413670273539889
"700" 70 0.0413670273539889
"701" 70.1 0.0413670273539889
"702" 70.2 0.0413670273539889
"703" 70.3 0.0413670273539889
"704" 70.4 0.041232609718395
"705" 70.5 0.041232609718395
"706" 70.6 0.041232609718395
"707" 70.7 0.041232609718395
"708" 70.8 0.041232609718395
"709" 70.9 0.041232609718395
"710" 71 0.041232609718395
"711" 71.1 0.041232609718395
"712" 71.2 0.041232609718395
"713" 71.3 0.0394851804556758
"714" 71.4 0.0394851804556758
"715" 71.5 0.0394851804556758
"716" 71.6 0.0394851804556758
"717" 71.7 0.0394851804556758
"718" 71.8 0.0394851804556758
"719" 71.9 0.0394851804556758
"720" 72 0.0394851804556758
"721" 72.1 0.0394851804556758
"722" 72.2 0.0393843672289804
"723" 72.3 0.0393843672289804
"724" 72.4 0.0393843672289804
"725" 72.5 0.0393843672289804
"726" 72.6 0.0393843672289804
"727" 72.7 0.0393843672289804
"728" 72.8 0.0393843672289804
"729" 72.9 0.0393843672289804
"730" 73 0.0393843672289804
"731" 73.1 0.0393843672289804
"732" 73.2 0.039350762820082
"733" 73.3 0.039350762820082
"734" 73.4 0.039350762820082
"735" 73.5 0.039350762820082
"736" 73.6 0.039350762820082
"737" 73.7 0.039350762820082
"738" 73.8 0.039350762820082
"739" 73.9 0.039350762820082
"740" 74 0.039350762820082
"741" 74.1 0.0391155319577928
"742" 74.2 0.0391155319577928
"743" 74.3 0.0391155319577928
"744" 74.4 0.0391155319577928
"745" 74.5 0.0391155319577928
"746" 74.6 0.0391155319577928
"747" 74.7 0.0391155319577928
"748" 74.8 0.0391155319577928
"749" 74.9 0.0391155319577928
"750" 75 0.0391155319577928
"751" 75.1 0.0391155319577928
"752" 75.2 0.0391155319577928
"753" 75.3 0.0391155319577928
"754" 75.4 0.0391155319577928
"755" 75.5 0.0391155319577928
"756" 75.6 0.0391155319577928
"757" 75.7 0.0391155319577928
"758" 75.8 0.0391155319577928
"759" 75.9 0.0391155319577928
"760" 76 0.0361919483836279
"761" 76.1 0.0361919483836279
"762" 76.2 0.0361919483836279
"763" 76.3 0.0361919483836279
"764" 76.4 0.0361919483836279
"765" 76.5 0.0361919483836279
"766" 76.6 0.0361919483836279
"767" 76.7 0.0361919483836279
"768" 76.8 0.0361919483836279
"769" 76.9 0.0361919483836279
"770" 77 0.0360239263391356
"771" 77.1 0.0360239263391356
"772" 77.2 0.0360239263391356
"773" 77.3 0.0360239263391356
"774" 77.4 0.0360239263391356
"775" 77.5 0.0360239263391356
"776" 77.6 0.0360239263391356
"777" 77.7 0.0360239263391356
"778" 77.8 0.0360239263391356
"779" 77.9 0.0360239263391356
"780" 78 0.0359231131124403
"781" 78.1 0.0359231131124403
"782" 78.2 0.0359231131124403
"783" 78.3 0.0359231131124403
"784" 78.4 0.0359231131124403
"785" 78.5 0.0359231131124403
"786" 78.6 0.0359231131124403
"787" 78.7 0.0359231131124403
"788" 78.8 0.0359231131124403
"789" 78.9 0.0358559042946435
"790" 79 0.0358559042946435
"791" 79.1 0.0358559042946435
"792" 79.2 0.0358559042946435
"793" 79.3 0.0358559042946435
"794" 79.4 0.0358559042946435
"795" 79.5 0.0358559042946435
"796" 79.6 0.0358559042946435
"797" 79.7 0.0358559042946435
"798" 79.8 0.0358559042946435
"799" 79.9 0.0357550910679482
"800" 80 0.0357550910679482
"801" 80.1 0.0357550910679482
"802" 80.2 0.0357550910679482
"803" 80.3 0.0357550910679482
"804" 80.4 0.0357550910679482
"805" 80.5 0.0357550910679482
"806" 80.6 0.0357550910679482
"807" 80.7 0.0357550910679482
"808" 80.8 0.0351166072988777
"809" 80.9 0.0351166072988777
"810" 81 0.0351166072988777
"811" 81.1 0.0351166072988777
"812" 81.2 0.0351166072988777
"813" 81.3 0.0351166072988777
"814" 81.4 0.0351166072988777
"815" 81.5 0.0351166072988777
"816" 81.6 0.0351166072988777
"817" 81.7 0.0348813764365885
"818" 81.8 0.0348813764365885
"819" 81.9 0.0348813764365885
"820" 82 0.0348813764365885
"821" 82.1 0.0348813764365885
"822" 82.2 0.0348813764365885
"823" 82.3 0.0348813764365885
"824" 82.4 0.0348813764365885
"825" 82.5 0.0348813764365885
"826" 82.6 0.0348813764365885
"827" 82.7 0.0348477720276901
"828" 82.8 0.0348477720276901
"829" 82.9 0.0348477720276901
"830" 83 0.0348477720276901
"831" 83.1 0.0348477720276901
"832" 83.2 0.0348477720276901
"833" 83.3 0.0348477720276901
"834" 83.4 0.0348477720276901
"835" 83.5 0.0348477720276901
"836" 83.6 0.0346797499831978
"837" 83.7 0.0346797499831978
"838" 83.8 0.0346797499831978
"839" 83.9 0.0346797499831978
"840" 84 0.0346797499831978
"841" 84.1 0.0346797499831978
"842" 84.2 0.0346797499831978
"843" 84.3 0.0346797499831978
"844" 84.4 0.0346797499831978
"845" 84.5 0.0346797499831978
"846" 84.6 0.0346461455742993
"847" 84.7 0.0346461455742993
"848" 84.8 0.0346461455742993
"849" 84.9 0.0346461455742993
"850" 85 0.0346461455742993
"851" 85.1 0.0346461455742993
"852" 85.2 0.0346461455742993
"853" 85.3 0.0346461455742993
"854" 85.4 0.0346461455742993
